%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
44.0, -13252.2373046875, 5955.57763671875, -87387.8515625, -78081.5234375, -29087.486328125, -46900.84375, -34638.2734375, -29767.984375, -185205.875, 187500.0, 187500.0, -187500.015625, -77015.2109375, -187500.015625, -187500.015625, -187500.015625, -0.2383761513567606, 0.758728598720154, 0.5435593388606321, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964977496E9, 2020-12-18 16:13:16.497
46.0, -13253.466796875, 6123.505859375, -87427.1875, -78112.390625, -29131.720703125, -46933.51953125, -34688.3203125, -29813.962890625, -185629.75, 187500.0, 187500.0, -187500.015625, -78240.046875, -187500.015625, -187500.015625, -187500.015625, -0.2383761513567606, 0.758728598720154, 0.5435593388606321, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964977572E9, 2020-12-18 16:13:16.497
48.0, -13262.6533203125, 5965.4345703125, -87397.6171875, -78095.046875, -29099.779296875, -46909.6953125, -34657.4296875, -29779.876953125, -185052.25, 187500.0, 187500.0, -187500.015625, -78285.375, -187500.015625, -187500.015625, -187500.015625, -0.2383761513567606, 0.758728598720154, 0.5435593388606321, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964977646E9, 2020-12-18 16:13:16.497
50.0, -13248.90625, 6022.05126953125, -87414.2265625, -78102.6484375, -29118.7109375, -46926.32421875, -34668.203125, -29802.451171875, -186659.765625, 187500.0, 187500.0, -187500.015625, -79651.8671875, -187500.015625, -187500.015625, -187500.015625, -0.2361880818176587, 0.7563643034131928, 0.5457796882653838, 192.0, 124.0, 88.0, 11.5, 72.0, 8.5, 16.0, 0.0, 0.0, 0.0, 1.6082971964977713E9, 2020-12-18 16:13:16.497
52.0, -13269.8056640625, 6073.3935546875, -87426.0078125, -78108.6171875, -29128.322265625, -46936.71875, -34684.921875, -29813.29296875, -185770.90625, 187500.0, 187500.0, -187500.015625, -80056.7734375, -187500.015625, -187500.015625, -187500.015625, -0.2361880818176587, 0.7563643034131928, 0.5457796882653838, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964977772E9, 2020-12-18 16:13:16.497
54.0, -13265.7373046875, 5929.26953125, -87399.9921875, -78092.5, -29104.40625, -46912.64453125, -34653.5390625, -29777.037109375, -186732.59375, 187500.0, 187500.0, -187500.015625, -80685.078125, -187500.015625, -187500.015625, -187500.015625, -0.2361880818176587, 0.7563643034131928, 0.5457796882653838, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964977832E9, 2020-12-18 16:13:16.497
56.0, -13256.193359375, 6115.68310546875, -87427.171875, -78110.046875, -29139.833984375, -46932.71484375, -34690.2421875, -29812.30859375, -187170.234375, 187500.0, 187500.0, -187500.015625, -81917.21875, -187500.015625, -187500.015625, -187500.015625, -0.2361880818176587, 0.7563643034131928, 0.5457796882653838, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964977891E9, 2020-12-18 16:13:16.497
58.0, -13269.537109375, 5970.53076171875, -87399.453125, -78094.7578125, -29112.990234375, -46921.18359375, -34666.21484375, -29797.19921875, -186642.046875, 187500.0, 187500.0, -187500.015625, -81951.7265625, -187500.015625, -187500.015625, -187500.015625, -0.2361880818176587, 0.7563643034131928, 0.5457796882653838, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196497795E9, 2020-12-18 16:13:16.497
60.0, -13255.6123046875, 6020.1962890625, -87404.796875, -78091.671875, -29118.64453125, -46921.1171875, -34674.26171875, -29797.7578125, -187500.015625, 187500.0, 187500.0, -187500.015625, -83304.4140625, -187500.015625, -187500.015625, -187500.015625, -0.23409404502154985, 0.7551821557597123, 0.5448898589146438, 192.0, 124.0, 96.0, 11.5, 72.0, 8.5, 0.0, 0.0, 0.0, 0.0, 1.608297196497801E9, 2020-12-18 16:13:16.497
62.0, -13260.0380859375, 6074.42138671875, -87423.3046875, -78105.4375, -29140.28125, -46933.1640625, -34700.09765625, -29812.263671875, -187311.546875, 187500.0, 187500.0, -187500.015625, -83718.4140625, -187500.015625, -187500.015625, -187500.015625, -0.23409404502154985, 0.7551821557597123, 0.5448898589146438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196497807E9, 2020-12-18 16:13:16.497
64.0, -13252.5498046875, 5929.31396484375, -87388.8125, -78074.6171875, -29105.412109375, -46904.640625, -34653.875, -29776.009765625, -187500.015625, 187500.0, 187500.0, -187500.015625, -84308.9921875, -187500.015625, -187500.015625, -187500.015625, -0.23409404502154985, 0.7551821557597123, 0.5448898589146438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978144E9, 2020-12-18 16:13:16.497
66.0, -13264.9326171875, 6107.94921875, -87428.015625, -78094.78125, -29150.875, -46933.56640625, -34700.546875, -29819.908203125, -187500.015625, 187500.0, 187500.0, -187500.015625, -85529.8203125, -187500.015625, -187500.015625, -187500.015625, -0.23409404502154985, 0.7551821557597123, 0.5448898589146438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978204E9, 2020-12-18 16:13:16.497
68.0, -13266.05078125, 5964.36181640625, -87403.9453125, -78078.0390625, -29122.712890625, -46910.05078125, -34673.25390625, -29782.9375, -187500.015625, 187500.0, 187500.0, -187500.015625, -85538.1796875, -187500.015625, -187500.015625, -187500.015625, -0.23409404502154985, 0.7551821557597123, 0.5448898589146438, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978263E9, 2020-12-18 16:13:16.497
70.0, -13249.4658203125, 6020.30810546875, -87411.078125, -78081.7265625, -29128.435546875, -46912.6875, -34668.73828125, -29792.236328125, -187500.015625, 187500.0, 187500.0, -187500.015625, -86870.5625, -187500.015625, -187500.015625, -187500.015625, -0.23504703067661126, 0.7565910859860878, 0.5464449482923897, 192.0, 124.0, 80.0, 11.5, 88.0, 8.5, 16.0, 0.0, 0.0, 0.0, 1.6082971964978323E9, 2020-12-18 16:13:16.497
72.0, -13263.94921875, 6077.55078125, -87429.6015625, -78102.3828125, -29137.6875, -46926.703125, -34675.80078125, -29806.095703125, -187500.015625, 187500.0, 187500.0, -187500.015625, -87291.984375, -187500.015625, -187500.015625, -187500.015625, -0.23504703067661126, 0.7565910859860878, 0.5464449482923897, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978383E9, 2020-12-18 16:13:16.497
74.0, -13255.6572265625, 5935.97509765625, -87401.53125, -78076.4921875, -29104.8984375, -46896.55078125, -34653.47265625, -29771.60546875, -187500.015625, 187500.0, 187500.0, -187500.015625, -87877.828125, -187500.015625, -187500.015625, -187500.015625, -0.23504703067661126, 0.7565910859860878, 0.5464449482923897, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196497844E9, 2020-12-18 16:13:16.497
76.0, -13258.9423828125, 6117.24755859375, -87437.9453125, -78098.828125, -29144.728515625, -46925.47265625, -34669.69921875, -29798.80859375, -187500.015625, 187500.0, 187500.0, -187500.015625, -89134.7734375, -187500.015625, -187500.015625, -187500.015625, -0.23504703067661126, 0.7565910859860878, 0.5464449482923897, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60829719649785E9, 2020-12-18 16:13:16.497
78.0, -13280.0869140625, 5966.462890625, -87413.890625, -78090.9375, -29122.35546875, -46919.125, -34661.23046875, -29789.21875, -187500.015625, 187500.0, 187500.0, -187500.015625, -89161.171875, -187500.015625, -187500.015625, -187500.015625, -0.23504703067661126, 0.7565910859860878, 0.5464449482923897, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196497856E9, 2020-12-18 16:13:16.497
80.0, -13264.6650390625, 6003.67822265625, -87414.5625, -78089.8359375, -29131.943359375, -46915.7734375, -34673.5, -29791.56640625, -187500.015625, 187500.0, 187500.0, -187500.015625, -90481.578125, -187500.015625, -187500.015625, -187500.015625, -0.23552352350414196, 0.7582955680269947, 0.5502224841597751, 192.0, 124.0, 80.0, 11.5, 96.0, 8.5, 40.0, 0.0, 0.0, 0.0, 1.608297196497862E9, 2020-12-18 16:13:16.497
82.0, -13270.185546875, 6061.94921875, -87432.6484375, -78102.5390625, -29155.5703125, -46932.58203125, -34686.91015625, -29807.861328125, -187500.015625, 187500.0, 187500.0, -187500.015625, -90893.703125, -187500.015625, -187500.015625, -187500.015625, -0.23552352350414196, 0.7582955680269947, 0.5502224841597751, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196497868E9, 2020-12-18 16:13:16.497
84.0, -13269.58203125, 5909.6669921875, -87394.7578125, -78074.3984375, -29112.095703125, -46908.33203125, -34643.59375, -29775.5625, -187500.015625, 187500.0, 187500.0, -187500.015625, -91425.984375, -187500.015625, -187500.015625, -187500.015625, -0.23552352350414196, 0.7582955680269947, 0.5502224841597751, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978738E9, 2020-12-18 16:13:16.497
86.0, -13268.77734375, 6091.87841796875, -87435.75, -78100.6328125, -29159.83984375, -46943.33203125, -34704.703125, -29828.736328125, -187500.015625, 187500.0, 187500.0, -187500.015625, -92661.6328125, -187500.015625, -187500.015625, -187500.015625, -0.23552352350414196, 0.7582955680269947, 0.5502224841597751, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978795E9, 2020-12-18 16:13:16.497
88.0, -13268.7099609375, 5952.2470703125, -87411.765625, -78085.03125, -29137.173828125, -46923.28515625, -34684.31640625, -29794.0703125, -187500.015625, 187500.0, 187500.0, -187500.015625, -92663.984375, -187500.015625, -187500.015625, -187500.015625, -0.23552352350414196, 0.7582955680269947, 0.5502224841597751, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978857E9, 2020-12-18 16:13:16.497
90.0, -13255.3212890625, 6004.4384765625, -87402.1328125, -78070.015625, -29129.060546875, -46911.19140625, -34671.6015625, -29792.794921875, -187500.015625, 187500.0, 187500.0, -187500.015625, -93979.203125, -187500.015625, -187500.015625, -187500.015625, -0.2347617678913494, 0.7591478090474482, 0.5521112520934679, 192.0, 124.0, 88.0, 11.5, 96.0, 8.5, 40.0, 0.0, 0.0, 0.0, 1.6082971964978917E9, 2020-12-18 16:13:16.497
92.0, -13273.8291015625, 6057.88134765625, -87430.1171875, -78095.453125, -29153.3125, -46938.19140625, -34680.85546875, -29808.330078125, -187500.015625, 187500.0, 187500.0, -187500.015625, -94427.109375, -187500.015625, -187500.015625, -187500.015625, -0.2347617678913494, 0.7591478090474482, 0.5521112520934679, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964978974E9, 2020-12-18 16:13:16.497
94.0, -13256.998046875, 5916.6181640625, -87391.3203125, -78063.6640625, -29114.083984375, -46900.6640625, -34649.29296875, -29771.517578125, -187500.015625, 187500.0, 187500.0, -187500.015625, -94971.5078125, -187500.015625, -187500.015625, -187500.015625, -0.2347617678913494, 0.7591478090474482, 0.5521112520934679, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196497903E9, 2020-12-18 16:13:16.497
96.0, -13250.001953125, 6093.10791015625, -87437.921875, -78097.640625, -29163.83984375, -46940.00390625, -34696.41015625, -29819.595703125, -187500.015625, 187500.0, 187500.0, -187500.015625, -96237.6875, -187500.015625, -187500.015625, -187500.015625, -0.2347617678913494, 0.7591478090474482, 0.5521112520934679, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964979093E9, 2020-12-18 16:13:16.497
98.0, -13253.890625, 5960.2265625, -87415.1875, -78083.6484375, -29130.87109375, -46919.4609375, -34655.6640625, -29785.12890625, -187500.015625, 187500.0, 187500.0, -187500.015625, -96252.9140625, -187500.015625, -187500.015625, -187500.015625, -0.2347617678913494, 0.7591478090474482, 0.5521112520934679, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964979167E9, 2020-12-18 16:13:16.497
100.0, -13257.712890625, 6005.17578125, -87426.609375, -78092.8984375, -29139.56640625, -46921.921875, -34662.63671875, -29790.873046875, -187500.015625, 187500.0, 187500.0, -187500.015625, -97576.8515625, -187500.015625, -187500.015625, -187500.015625, -0.2343808900849531, 0.7555739214514432, 0.5500556448818017, 192.0, 124.0, 88.0, 11.5, 64.0, 8.5, 16.0, 0.0, 0.0, 0.0, 1.608297196497923E9, 2020-12-18 16:13:16.497
102.0, -13261.06640625, 6070.5322265625, -87445.921875, -78109.328125, -29160.083984375, -46935.17578125, -34698.04296875, -29812.3984375, -187500.015625, 187500.0, 187500.0, -187500.015625, -98045.765625, -187500.015625, -187500.015625, -187500.015625, -0.2343808900849531, 0.7555739214514432, 0.5500556448818017, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971964979289E9, 2020-12-18 16:13:16.497
104.0, -13273.2255859375, 5903.54248046875, -87421.9140625, -78098.7109375, -29120.8359375, -46917.671875, -34655.125, -29790.626953125, -187500.015625, 187500.0, 187500.0, -187500.015625, -98567.5703125, -187500.015625, -187500.015625, -187500.015625, -0.2343808900849531, 0.7555739214514432, 0.5500556448818017, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969811103E9, 2020-12-18 16:13:16.981
106.0, -13257.6015625, 6091.43115234375, -87455.7578125, -78122.7890625, -29158.720703125, -46941.5, -34684.453125, -29826.099609375, -187500.015625, 187500.0, 187500.0, -187500.015625, -99829.59375, -187500.015625, -187500.015625, -187500.015625, -0.2343808900849531, 0.7555739214514432, 0.5500556448818017, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969812253E9, 2020-12-18 16:13:16.981
108.0, -13260.216796875, 5958.93017578125, -87430.390625, -78101.9296875, -29128.412109375, -46914.85546875, -34653.515625, -29786.6484375, -187500.015625, 187500.0, 187500.0, -187500.015625, -99828.875, -187500.015625, -187500.015625, -187500.015625, -0.2343808900849531, 0.7555739214514432, 0.5500556448818017, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969812348E9, 2020-12-18 16:13:16.981
110.0, -13249.30859375, 6006.09228515625, -87441.765625, -78111.40625, -29142.986328125, -46920.2421875, -34676.11328125, -29801.84765625, -187500.015625, 187500.0, 187500.0, -187500.015625, -101135.78125, -187500.015625, -187500.015625, -187500.015625, -0.23419045118175497, 0.7547869647788374, 0.5490278412759686, 192.0, 124.0, 88.0, 11.5, 72.0, 8.5, 16.0, 0.0, 0.0, 0.0, 1.608297196981247E9, 2020-12-18 16:13:16.981
112.0, -13263.8818359375, 6082.49072265625, -87471.1328125, -78135.234375, -29169.78515625, -46943.7578125, -34693.4140625, -29826.94921875, -187500.015625, 187500.0, 187500.0, -187500.015625, -101622.671875, -187500.015625, -187500.015625, -187500.015625, -0.23419045118175497, 0.7547869647788374, 0.5490278412759686, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969812577E9, 2020-12-18 16:13:16.981
114.0, -13255.544921875, 5919.79248046875, -87428.2421875, -78099.984375, -29122.958984375, -46909.91796875, -34643.94921875, -29780.2109375, -187500.015625, 187500.0, 187500.0, -187500.015625, -102142.171875, -187500.015625, -187500.015625, -187500.015625, -0.23419045118175497, 0.7547869647788374, 0.5490278412759686, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969812703E9, 2020-12-18 16:13:16.981
116.0, -13248.4150390625, 6091.47607421875, -87474.1328125, -78133.15625, -29175.10546875, -46945.09765625, -34700.74609375, -29833.005859375, -187500.015625, 187500.0, 187500.0, -187500.015625, -103438.484375, -187500.015625, -187500.015625, -187500.015625, -0.23419045118175497, 0.7547869647788374, 0.5490278412759686, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969812846E9, 2020-12-18 16:13:16.981
118.0, -13263.1669921875, 5972.89990234375, -87439.53125, -78107.921875, -29141.30859375, -46922.09765625, -34669.69921875, -29801.1328125, -187500.015625, 187500.0, 187500.0, -187500.015625, -103458.5078125, -187500.015625, -187500.015625, -187500.015625, -0.23419045118175497, 0.7547869647788374, 0.5490278412759686, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969812934E9, 2020-12-18 16:13:16.981
120.0, -13244.861328125, 5995.453125, -87434.2109375, -78099.5390625, -29142.404296875, -46915.37109375, -34662.28125, -29796.1484375, -187500.015625, 187500.0, 187500.0, -187500.015625, -104771.2734375, -187500.015625, -187500.015625, -187500.015625, -0.23509523375671382, 0.751393495264022, 0.5475139225453329, 192.0, 124.0, 80.0, 11.5, 48.0, 8.5, 8.0, 0.0, 0.0, 0.0, 1.6082971969813051E9, 2020-12-18 16:13:16.981
122.0, -13258.80859375, 6070.1298828125, -87450.9765625, -78111.5234375, -29167.6171875, -46933.90234375, -34685.859375, -29821.00390625, -187500.015625, 187500.0, 187500.0, -187500.015625, -105271.9296875, -187500.015625, -187500.015625, -187500.015625, -0.23509523375671382, 0.751393495264022, 0.5475139225453329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969813137E9, 2020-12-18 16:13:16.981
124.0, -13264.4189453125, 5900.234375, -87416.734375, -78079.984375, -29128.79296875, -46902.1171875, -34636.10546875, -29768.119140625, -187500.015625, 187500.0, 187500.0, -187500.015625, -105778.3046875, -187500.015625, -187500.015625, -187500.015625, -0.23509523375671382, 0.751393495264022, 0.5475139225453329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969813232E9, 2020-12-18 16:13:16.981
126.0, -13275.728515625, 6065.369140625, -87458.1015625, -78109.7109375, -29174.837890625, -46943.1328125, -34688.25390625, -29826.501953125, -187500.015625, 187500.0, 187500.0, -187500.015625, -107108.53125, -187500.015625, -187500.015625, -187500.015625, -0.23509523375671382, 0.751393495264022, 0.5475139225453329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196981332E9, 2020-12-18 16:13:16.981
128.0, -13300.0029296875, 5919.2783203125, -87435.6640625, -78095.4296875, -29151.12109375, -46930.59375, -34666.5703125, -29804.171875, -187500.015625, 187500.0, 187500.0, -187500.015625, -107136.625, -187500.015625, -187500.015625, -187500.015625, -0.23509523375671382, 0.751393495264022, 0.5475139225453329, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196981342E9, 2020-12-18 16:13:16.981
130.0, -13305.814453125, 5938.92529296875, -87440.9140625, -78097.0625, -29161.24609375, -46926.4140625, -34674.41796875, -29803.48046875, -187500.015625, 187500.0, 187500.0, -187500.015625, -108446.8125, -187500.015625, -187500.015625, -187500.015625, -0.23654761962017057, 0.7516967645597301, 0.5477569801077342, 192.0, 124.0, 72.0, 11.5, 64.0, 8.5, 16.0, 0.0, 0.0, 0.0, 1.6082971969813511E9, 2020-12-18 16:13:16.981
132.0, -13340.50390625, 5993.95556640625, -87476.5859375, -78126.921875, -29193.12109375, -46958.265625, -34702.625, -29839.578125, -187500.015625, 187500.0, 187500.0, -187500.015625, -108988.5078125, -187500.015625, -187500.015625, -187500.015625, -0.23654761962017057, 0.7516967645597301, 0.5477569801077342, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969813883E9, 2020-12-18 16:13:16.981
134.0, -13337.2412109375, 5822.78564453125, -87426.5625, -78084.3828125, -29140.392578125, -46911.1484375, -34651.328125, -29783.296875, -187500.015625, 187500.0, 187500.0, -187500.015625, -109490.796875, -187500.015625, -187500.015625, -187500.015625, -0.23654761962017057, 0.7516967645597301, 0.5477569801077342, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969813955E9, 2020-12-18 16:13:16.981
136.0, -13367.7958984375, 5989.12744140625, -87482.78125, -78130.9453125, -29202.26171875, -46962.51171875, -34712.4609375, -29847.669921875, -187500.015625, 187500.0, 187500.0, -187500.015625, -110822.2890625, -187500.015625, -187500.015625, -187500.015625, -0.23654761962017057, 0.7516967645597301, 0.5477569801077342, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969814024E9, 2020-12-18 16:13:16.981
138.0, -13378.1669921875, 5850.97119140625, -87458.90625, -78119.0078125, -29166.455078125, -46944.8515625, -34675.265625, -29822.880859375, -187500.015625, 187500.0, 187500.0, -187500.015625, -110852.671875, -187500.015625, -187500.015625, -187500.015625, -0.23654761962017057, 0.7516967645597301, 0.5477569801077342, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969814095E9, 2020-12-18 16:13:16.981
138.0, -13367.0576171875, 5879.0224609375, -87448.421875, -78101.421875, -29159.212890625, -46930.703125, -34669.9921875, -29801.982421875, -187500.015625, 187500.0, 187500.0, -187500.015625, -110852.671875, -187500.015625, -187500.015625, -187500.015625, -0.2352738159493637, 0.7548483903860967, 0.5518785169951665, 192.0, 124.0, 88.0, 11.5, 88.0, 8.5, 48.0, 0.0, 0.0, 0.0, 1.6082971969814136E9, 2020-12-18 16:13:16.981
142.0, -13392.5166015625, 5953.7890625, -87491.875, -78143.796875, -29205.548828125, -46968.94921875, -34712.90625, -29845.0546875, -187500.015625, 187500.0, 187500.0, -187500.015625, -112741.65625, -187500.015625, -187500.015625, -187500.015625, -0.2352738159493637, 0.7548483903860967, 0.5518785169951665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196981427E9, 2020-12-18 16:13:16.981
144.0, -13361.291015625, 5813.59912109375, -87431.3671875, -78098.21875, -29143.455078125, -46919.99609375, -34645.91796875, -29788.638671875, -187500.015625, 187500.0, 187500.0, -187500.015625, -113230.9375, -187500.015625, -187500.015625, -187500.015625, -0.2352738159493637, 0.7548483903860967, 0.5518785169951665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969814365E9, 2020-12-18 16:13:16.981
146.0, -13382.5703125, 5970.9775390625, -87494.9140625, -78148.6484375, -29211.716796875, -46975.16015625, -34723.25390625, -29859.470703125, -187500.015625, 187500.0, 187500.0, -187500.015625, -114569.3125, -187500.015625, -187500.015625, -187500.015625, -0.2352738159493637, 0.7548483903860967, 0.5518785169951665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969814444E9, 2020-12-18 16:13:16.981
148.0, -13365.001953125, 5869.14306640625, -87450.90625, -78116.75, -29165.494140625, -46937.03125, -34675.69140625, -29810.296875, -187500.015625, 187500.0, 187500.0, -187500.015625, -114583.1953125, -187500.015625, -187500.015625, -187500.015625, -0.2352738159493637, 0.7548483903860967, 0.5518785169951665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196981455E9, 2020-12-18 16:13:16.981
150.0, -13335.765625, 5902.60400390625, -87441.65625, -78104.59375, -29160.419921875, -46933.90234375, -34676.02734375, -29816.689453125, -187500.015625, 187500.0, 187500.0, -187500.015625, -115877.765625, -187500.015625, -187500.015625, -187500.015625, -0.2366369107164955, 0.7544241992461642, 0.5539392854388827, 192.0, 124.0, 72.0, 11.5, 72.0, 8.5, 48.0, 0.0, 0.0, 0.0, 1.6082971969814637E9, 2020-12-18 16:13:16.981
152.0, -13364.8447265625, 5976.6552734375, -87483.9453125, -78139.3046875, -29204.609375, -46971.83203125, -34709.8671875, -29853.30078125, -187500.015625, 187500.0, 187500.0, -187500.015625, -116456.8125, -187500.015625, -187500.015625, -187500.015625, -0.2366369107164955, 0.7544241992461642, 0.5539392854388827, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969814703E9, 2020-12-18 16:13:16.981
154.0, -13315.9169921875, 5853.4970703125, -87411.546875, -78077.1875, -29131.83203125, -46908.64453125, -34635.859375, -29780.435546875, -187500.015625, 187500.0, 187500.0, -187500.015625, -116946.9375, -187500.015625, -187500.015625, -187500.015625, -0.2366369107164955, 0.7544241992461642, 0.5539392854388827, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969814787E9, 2020-12-18 16:13:16.981
156.0, -13325.5732421875, 6011.970703125, -87471.4921875, -78122.6328125, -29199.53515625, -46957.50390625, -34705.84375, -29845.947265625, -187500.015625, 187500.0, 187500.0, -187500.015625, -118328.3671875, -187500.015625, -187500.015625, -187500.015625, -0.2366369107164955, 0.7544241992461642, 0.5539392854388827, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297196981488E9, 2020-12-18 16:13:16.981
158.0, -13334.2236328125, 5896.6357421875, -87450.28125, -78109.6875, -29176.87109375, -46938.50390625, -34681.09765625, -29809.984375, -187500.015625, 187500.0, 187500.0, -187500.015625, -118374.7421875, -187500.015625, -187500.015625, -187500.015625, -0.2366369107164955, 0.7544241992461642, 0.5539392854388827, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082971969814966E9, 2020-12-18 16:13:16.981
160.0, -13292.5595703125, 5946.32373046875, -87431.484375, -78090.0859375, -29163.818359375, -46924.3359375, -34667.62109375, -29799.166015625, -187500.015625, 187500.0, 187500.0, -187500.015625, -119680.15625, -187500.015625, -187500.015625, -187500.015625, -0.23531846149752617, 0.7562121077293138, 0.5559696567861375, 192.0, 124.0, 88.0, 11.5, 88.0, 8.5, 56.0, 0.0, 0.0, 0.0, 1.6082971969815052E9, 2020-12-18 16:13:16.981
